ID_Produto,Data_Producao,Tempo_Producao,Tempo_Setup,Quantidade_Produzida
P8413,2024-01-15,127,44,43
P8414,2024-01-21,53,26,42
P8415,2024-01-03,57,32,11
P8416,2024-01-29,81,13,76
P8417,2024-01-14,61,45,29
P8418,2024-01-21,206,27,97
P8419,2024-01-03,200,16,11
P8420,2024-01-18,48,13,83
P8421,2024-01-27,178,37,21
P8422,2024-01-27,172,19,71
P8423,2024-01-05,43,50,14
P8424,2024-01-24,238,41,17
P8425,2024-01-12,45,23,24
P8426,2024-01-12,45,53,55
P8427,2024-01-18,162,55,60
P8428,2024-01-10,130,15,50
P8429,2024-01-23,67,59,98
P8430,2024-01-05,211,35,44
P8431,2024-01-21,192,16,59
P8432,2024-01-07,120,37,50
P8433,2024-01-18,193,27,87
P8434,2024-01-02,170,46,89
P8435,2024-01-27,183,46,41
P8436,2024-01-15,36,56,95
P8437,2024-01-10,97,14,53
P8438,2024-01-01,108,51,25
P8439,2024-01-01,190,16,24
P8440,2024-01-05,197,20,57
P8441,2024-01-26,33,32,61
P8442,2024-01-24,82,49,89
P8443,2024-01-19,236,11,46
P8444,2024-01-09,186,20,60
P8445,2024-01-31,218,13,91
P8446,2024-01-29,130,49,43
P8447,2024-01-29,36,43,23
P8448,2024-01-31,142,51,100
P8449,2024-01-01,50,25,40
P8450,2024-01-09,156,30,27
P8451,2024-01-15,165,11,43
P8452,2024-01-05,54,43,32
P8453,2024-01-27,194,23,100
P8454,2024-01-27,121,30,49
P8455,2024-01-20,102,12,66
P8456,2024-01-23,128,49,56
P8457,2024-01-18,196,40,25
P8458,2024-01-29,92,17,54
P8459,2024-01-06,42,52,56
P8460,2024-01-06,35,27,62
P8461,2024-01-07,168,59,35
P8462,2024-01-22,30,52,80
P8463,2024-01-18,235,41,29
P8464,2024-01-18,218,57,30
P8465,2024-01-18,70,49,20
P8466,2024-01-09,210,34,81
P8467,2024-01-26,211,50,81
P8468,2024-01-27,159,49,94
P8469,2024-01-07,223,42,60
P8470,2024-01-23,46,60,82
P8471,2024-01-19,224,56,89
P8472,2024-01-16,151,13,21
P8473,2024-01-12,102,13,26
P8474,2024-01-18,240,20,94
P8475,2024-01-31,71,37,95
P8476,2024-01-03,195,57,33
P8477,2024-01-03,142,48,59
P8478,2024-01-17,186,26,78
P8479,2024-01-16,203,46,28
P8480,2024-01-29,90,27,78
P8481,2024-01-02,113,45,42
P8482,2024-01-27,197,14,53
P8483,2024-01-06,103,58,21
P8484,2024-01-09,193,42,80
P8485,2024-01-15,83,10,60
P8486,2024-01-15,111,36,26
P8487,2024-01-04,73,55,44
P8488,2024-01-13,77,43,73
P8489,2024-01-26,134,34,81
P8490,2024-01-28,226,36,18
P8491,2024-01-30,146,49,96
P8492,2024-01-26,114,56,19
P8493,2024-01-09,186,34,98
P8494,2024-01-17,236,29,54
P8495,2024-01-02,171,19,82
P8496,2024-01-02,204,26,40
P8497,2024-01-30,196,24,68
P8498,2024-01-03,137,14,24
P8499,2024-01-06,226,42,14
P8500,2024-01-13,194,11,51
P8501,2024-01-21,59,31,40
P8502,2024-01-15,92,15,81
P8503,2024-01-01,66,36,84
P8504,2024-01-18,49,19,84
P8505,2024-01-03,124,10,19
P8506,2024-01-12,70,13,91
P8507,2024-01-20,118,54,90
P8508,2024-01-24,56,40,49
P8509,2024-01-13,105,40,46
P8510,2024-01-22,212,56,31
P8511,2024-01-28,218,11,64
P8512,2024-01-15,133,11,82
P8513,2024-01-14,165,27,65
P8514,2024-01-22,203,24,64
P8515,2024-01-07,181,24,30
P8516,2024-01-27,64,19,58
P8517,2024-01-22,52,38,87
P8518,2024-01-17,61,46,45
P8519,2024-01-13,201,19,98
P8520,2024-01-17,150,47,86
P8521,2024-01-19,172,42,26
P8522,2024-01-21,153,39,25
P8523,2024-01-13,43,40,31
P8524,2024-01-22,204,43,81
P8525,2024-01-11,85,10,70
P8526,2024-01-07,226,43,20
P8527,2024-01-13,167,13,83
P8528,2024-01-16,223,57,13
P8529,2024-01-26,188,60,69
P8530,2024-01-01,75,48,46
P8531,2024-01-14,76,44,70
P8532,2024-01-20,222,35,47
P8533,2024-01-30,211,42,28
P8534,2024-01-28,64,24,20
P8535,2024-01-14,208,41,17
P8536,2024-01-25,109,38,10
P8537,2024-01-24,91,57,91
P8538,2024-01-04,107,34,53
P8539,2024-01-16,199,60,40
P8540,2024-01-01,236,51,60
P8541,2024-01-22,175,58,51
P8542,2024-01-20,154,13,39
P8543,2024-01-13,39,45,76
P8544,2024-01-20,214,12,98
P8545,2024-01-17,176,43,47
P8546,2024-01-24,174,40,22
P8547,2024-01-18,49,42,99
P8548,2024-01-21,192,44,77
P8549,2024-01-16,171,21,89
P8550,2024-01-23,37,45,12
P8551,2024-01-15,168,29,54
P8552,2024-01-11,131,25,39
P8553,2024-01-15,72,43,94
P8554,2024-01-15,48,32,84
P8555,2024-01-31,52,36,37
P8556,2024-01-14,59,33,73
P8557,2024-01-28,157,58,68
P8558,2024-01-29,128,20,95
P8559,2024-01-03,146,23,27
P8560,2024-01-03,214,43,54
P8561,2024-01-17,211,59,64
P8562,2024-01-30,225,34,49
P8563,2024-01-14,50,51,84
P8564,2024-01-08,103,45,85
P8565,2024-01-03,108,38,53
P8566,2024-01-17,230,58,23
P8567,2024-01-25,124,10,43
P8568,2024-01-10,210,19,94
P8569,2024-01-22,175,45,42
P8570,2024-01-31,193,54,78
P8571,2024-01-05,102,58,46
P8572,2024-01-26,238,20,28
P8573,2024-01-18,227,37,11
P8574,2024-01-17,124,52,21
P8575,2024-01-05,214,46,35
P8576,2024-01-31,83,51,77
P8577,2024-01-22,229,29,36
P8578,2024-01-27,81,48,87
P8579,2024-01-27,79,39,47
P8580,2024-01-11,94,22,45
P8581,2024-01-28,119,58,11
P8582,2024-01-14,183,47,35
P8583,2024-01-21,92,30,11
P8584,2024-01-01,125,34,100
P8585,2024-01-14,114,21,21
P8586,2024-01-26,183,48,35
P8587,2024-01-09,122,11,37
P8588,2024-01-13,88,36,90
P8589,2024-01-22,218,17,81
P8590,2024-01-26,124,47,83
P8591,2024-01-03,221,19,69
P8592,2024-01-24,96,44,66
P8593,2024-01-02,126,15,97
P8594,2024-01-18,204,28,32
P8595,2024-01-29,41,11,55
P8596,2024-01-28,202,45,33
P8597,2024-01-11,114,42,88
P8598,2024-01-18,190,55,68
P8599,2024-01-11,225,32,48
P8600,2024-01-18,91,53,23
P8601,2024-01-11,178,18,62
P8602,2024-01-23,194,29,38
P8603,2024-01-08,173,59,44
P8604,2024-01-28,197,38,55
P8605,2024-01-01,183,15,56
P8606,2024-01-12,190,39,92
P8607,2024-01-28,162,54,77
P8608,2024-01-21,54,17,70
P8609,2024-01-21,56,17,29
P8610,2024-01-07,141,57,55
P8611,2024-01-11,130,24,82
P8612,2024-01-11,42,35,41
P8613,2024-01-23,113,40,20
P8614,2024-01-26,206,59,62
P8615,2024-01-16,30,37,99
P8616,2024-01-23,121,44,53
P8617,2024-01-12,80,42,93
P8618,2024-01-27,100,10,80
P8619,2024-01-21,45,55,90
P8620,2024-01-22,73,25,95
P8621,2024-01-08,196,34,69
P8622,2024-01-11,184,58,37
P8623,2024-01-07,45,48,16
P8624,2024-01-29,47,10,84
P8625,2024-01-17,135,41,100
P8626,2024-01-01,85,41,45
P8627,2024-01-08,130,31,85
P8628,2024-01-12,43,22,85
P8629,2024-01-27,215,20,34
P8630,2024-01-03,73,23,89
P8631,2024-01-01,68,25,52
P8632,2024-01-15,231,19,12
P8633,2024-01-19,199,28,17
P8634,2024-01-09,124,12,20
P8635,2024-01-22,96,26,49
P8636,2024-01-09,105,44,18
P8637,2024-01-25,197,58,54
P8638,2024-01-03,214,10,69
P8639,2024-01-26,83,28,50
P8640,2024-01-17,96,45,74
P8641,2024-01-13,65,33,27
P8642,2024-01-15,138,26,11
P8643,2024-01-19,63,44,27
P8644,2024-01-23,156,52,40
P8645,2024-01-25,232,59,47
P8646,2024-01-25,209,26,61
P8647,2024-01-25,165,48,21
P8648,2024-01-16,167,45,92
P8649,2024-01-30,96,37,19
P8650,2024-01-03,90,25,60
P8651,2024-01-12,148,58,91
P8652,2024-01-13,158,49,99
P8653,2024-01-19,49,48,26
P8654,2024-01-04,162,54,54
P8655,2024-01-31,81,40,78
P8656,2024-01-03,69,28,22
P8657,2024-01-30,61,38,11
P8658,2024-01-14,223,50,85
P8659,2024-01-11,148,29,76
P8660,2024-01-28,185,10,79
P8661,2024-01-26,51,51,60
P8662,2024-01-21,59,24,49
P8663,2024-01-01,115,35,76
P8664,2024-01-14,215,46,41
P8665,2024-01-28,150,47,35
P8666,2024-01-29,134,55,22
P8667,2024-01-09,226,42,30
P8668,2024-01-02,192,21,50
P8669,2024-01-08,53,56,18
P8670,2024-01-18,221,60,17
P8671,2024-01-05,227,11,98
P8672,2024-01-24,101,32,52
P8673,2024-01-14,133,31,43
P8674,2024-01-28,226,54,80
P8675,2024-01-10,115,25,24
P8676,2024-01-09,54,24,69
P8677,2024-01-16,69,21,43
P8678,2024-01-23,168,43,66
P8679,2024-01-22,232,24,98
P8680,2024-01-02,112,43,42
P8681,2024-01-23,32,21,60
P8682,2024-01-05,236,41,38
P8683,2024-01-22,212,42,90
P8684,2024-01-22,117,21,52
P8685,2024-01-14,220,31,27
P8686,2024-01-15,136,31,19
P8687,2024-01-23,72,57,48
P8688,2024-01-31,180,57,19
P8689,2024-01-28,177,60,91
P8690,2024-01-20,146,38,100
P8691,2024-01-08,104,19,36
P8692,2024-01-25,115,15,39
P8693,2024-01-19,112,25,94
P8694,2024-01-31,77,45,44
P8695,2024-01-05,232,59,64
P8696,2024-01-11,171,52,43
P8697,2024-01-06,82,47,15
P8698,2024-01-03,98,57,70
P8699,2024-01-16,35,60,64
P8700,2024-01-28,222,58,99
P8701,2024-01-09,223,33,51
P8702,2024-01-26,76,41,70
P8703,2024-01-22,50,41,40
P8704,2024-01-21,69,49,24
P8705,2024-01-23,115,54,100
P8706,2024-01-23,78,17,95
P8707,2024-01-20,136,46,27
P8708,2024-01-05,32,10,73
P8709,2024-01-19,92,57,100
P8710,2024-01-04,223,55,26
P8711,2024-01-03,163,44,10
P8712,2024-01-11,140,40,53
P8713,2024-01-31,207,44,65
P8714,2024-01-10,106,54,12
P8715,2024-01-06,198,24,47
P8716,2024-01-20,227,31,10
P8717,2024-01-08,183,11,70
P8718,2024-01-28,108,23,88
P8719,2024-01-02,76,15,68
P8720,2024-01-14,99,56,87
P8721,2024-01-25,114,52,69
P8722,2024-01-07,153,56,29
P8723,2024-01-13,59,35,48
P8724,2024-01-24,146,18,13
P8725,2024-01-27,65,42,96
P8726,2024-01-03,108,60,78
P8727,2024-01-07,147,43,42
P8728,2024-01-16,119,39,34
P8729,2024-01-14,160,36,54
P8730,2024-01-21,70,27,70
P8731,2024-01-20,187,25,31
P8732,2024-01-24,61,50,49
P8733,2024-01-12,35,29,90
P8734,2024-01-21,34,28,42
P8735,2024-01-17,109,46,32
P8736,2024-01-31,126,46,91
P8737,2024-01-05,71,60,30
P8738,2024-01-30,158,17,49
P8739,2024-01-17,157,27,46
P8740,2024-01-22,75,37,54
P8741,2024-01-24,177,14,18
P8742,2024-01-09,87,59,64
P8743,2024-01-17,180,23,52
P8744,2024-01-20,195,59,84
P8745,2024-01-19,42,26,18
P8746,2024-01-20,214,14,45
P8747,2024-01-07,186,23,47
P8748,2024-01-12,78,45,52
P8749,2024-01-16,35,36,39
P8750,2024-01-31,106,57,66
P8751,2024-01-29,202,60,68
P8752,2024-01-27,186,33,33
P8753,2024-01-17,148,54,85
P8754,2024-01-18,152,36,88
P8755,2024-01-25,169,22,61
P8756,2024-01-18,38,22,99
P8757,2024-01-27,220,12,91
P8758,2024-01-20,86,51,22
P8759,2024-01-09,51,40,91
P8760,2024-01-31,207,21,84
P8761,2024-01-12,35,42,61
P8762,2024-01-16,126,39,74
P8763,2024-01-14,234,33,82
P8764,2024-01-19,214,13,79
P8765,2024-01-17,183,13,75
P8766,2024-01-06,205,40,54
P8767,2024-01-17,236,48,15
P8768,2024-01-19,153,14,97
P8769,2024-01-22,46,53,70
P8770,2024-01-31,50,19,63
P8771,2024-01-31,76,31,85
P8772,2024-01-25,128,12,94
P8773,2024-01-29,168,27,60
P8774,2024-01-23,232,54,17
P8775,2024-01-26,185,22,76
P8776,2024-01-04,41,41,17
P8777,2024-01-28,155,39,22
P8778,2024-01-12,61,58,72
P8779,2024-01-30,33,20,36
P8780,2024-01-30,120,29,44
P8781,2024-01-15,151,16,89
P8782,2024-01-04,96,14,32
P8783,2024-01-20,189,15,72
P8784,2024-01-22,110,43,47
P8785,2024-01-22,206,22,97
P8786,2024-01-02,93,13,27
P8787,2024-01-08,154,50,54
P8788,2024-01-05,69,57,96
P8789,2024-01-20,194,33,16
P8790,2024-01-15,178,25,100
P8791,2024-01-25,163,30,96
P8792,2024-01-30,52,48,79
P8793,2024-01-16,224,13,30
P8794,2024-01-18,61,10,62
P8795,2024-01-04,100,51,60
P8796,2024-01-10,134,20,15
P8797,2024-01-09,120,25,21
P8798,2024-01-31,215,56,67
P8799,2024-01-25,132,28,98
P8800,2024-01-02,117,50,71
P8801,2024-01-21,232,36,10
P8802,2024-01-28,162,39,68
P8803,2024-01-08,161,21,30
P8804,2024-01-21,167,26,71
P8805,2024-01-06,61,26,18
P8806,2024-01-15,224,34,98
P8807,2024-01-14,133,28,25
P8808,2024-01-07,186,39,21
P8809,2024-01-19,41,11,53
P8810,2024-01-29,107,38,26
P8811,2024-01-23,129,50,18
P8812,2024-01-06,82,34,81
P8813,2024-01-19,174,54,61
P8814,2024-01-25,91,38,30
P8815,2024-01-03,145,57,21
P8816,2024-01-28,168,24,94
P8817,2024-01-03,108,22,24
P8818,2024-01-10,127,35,51
P8819,2024-01-15,78,54,76
P8820,2024-01-11,156,40,76
P8821,2024-01-20,120,59,45
P8822,2024-01-20,212,24,80
P8823,2024-01-20,179,27,24
P8824,2024-01-23,120,16,56
P8825,2024-01-19,137,33,48
P8826,2024-01-28,192,43,54
P8827,2024-01-26,207,60,98
P8828,2024-01-02,203,23,16
P8829,2024-01-24,157,13,94
P8830,2024-01-14,156,50,22
P8831,2024-01-13,84,24,33
P8832,2024-01-14,36,54,69
P8833,2024-01-31,228,53,62
P8834,2024-01-13,177,32,57
P8835,2024-01-08,218,20,24
P8836,2024-01-18,113,34,74
P8837,2024-01-02,163,38,85
P8838,2024-01-20,58,29,91
P8839,2024-01-09,205,16,14
P8840,2024-01-13,55,54,82
P8841,2024-01-06,148,27,33
P8842,2024-01-25,44,11,56
P8843,2024-01-15,39,40,48
P8844,2024-01-28,131,21,95
P8845,2024-01-21,149,45,67
P8846,2024-01-12,128,42,67
P8847,2024-01-25,40,35,26
P8848,2024-01-28,205,46,49
P8849,2024-01-31,123,56,11
P8850,2024-01-21,199,30,38
P8851,2024-01-02,82,18,73
P8852,2024-01-05,103,22,82
P8853,2024-01-20,128,49,72
P8854,2024-01-13,30,47,21
P8855,2024-01-09,128,13,96
P8856,2024-01-05,50,60,92
P8857,2024-01-11,98,12,79
P8858,2024-01-11,143,47,57
P8859,2024-01-18,207,46,41
P8860,2024-01-19,162,12,78
P8861,2024-01-07,203,30,87
P8862,2024-01-13,95,11,77
P8863,2024-01-13,220,20,21
P8864,2024-01-23,94,35,31
P8865,2024-01-22,53,55,19
P8866,2024-01-31,227,38,51
P8867,2024-01-08,127,30,31
P8868,2024-01-09,81,21,75
P8869,2024-01-14,136,22,52
P8870,2024-01-16,45,10,26
P8871,2024-01-20,44,24,53
P8872,2024-01-27,185,29,38
P8873,2024-01-17,139,54,60
P8874,2024-01-14,48,60,52
P8875,2024-01-29,161,10,24
P8876,2024-01-29,69,51,88
P8877,2024-01-14,187,10,66
P8878,2024-01-08,186,52,95
P8879,2024-01-20,35,46,22
P8880,2024-01-04,87,47,76
P8881,2024-01-01,135,22,11
P8882,2024-01-02,93,60,62
P8883,2024-01-08,88,40,24
P8884,2024-01-16,55,37,31
P8885,2024-01-22,122,37,27
P8886,2024-01-28,138,57,86
P8887,2024-01-07,172,43,40
P8888,2024-01-28,213,38,45
P8889,2024-01-09,118,55,70
P8890,2024-01-06,85,53,74
P8891,2024-01-15,189,48,37
P8892,2024-01-30,211,25,69
P8893,2024-01-14,45,46,85
P8894,2024-01-04,167,12,99
P8895,2024-01-09,42,27,87
P8896,2024-01-06,106,54,25
P8897,2024-01-17,204,39,42
P8898,2024-01-06,164,39,59
P8899,2024-01-10,93,33,22
P8900,2024-01-04,181,13,97
P8901,2024-01-31,101,53,28
P8902,2024-01-05,32,31,15
P8903,2024-01-26,99,45,29
P8904,2024-01-20,85,52,60
P8905,2024-01-02,159,28,95
P8906,2024-01-09,193,13,16
P8907,2024-01-07,193,25,98
P8908,2024-01-01,90,38,25
P8909,2024-01-07,127,19,10
P8910,2024-01-31,138,16,36
P8911,2024-01-14,210,28,19
P8912,2024-01-31,98,25,43
P8913,2024-01-21,62,24,55
P8914,2024-01-02,207,31,50
P8915,2024-01-18,219,40,61
P8916,2024-01-30,87,54,35
P8917,2024-01-15,178,27,49
P8918,2024-01-12,95,22,60
P8919,2024-01-16,154,10,26
P8920,2024-01-09,43,40,38
P8921,2024-01-16,129,48,23
P8922,2024-01-16,200,30,48
P8923,2024-01-02,189,31,28
P8924,2024-01-22,192,30,86
P8925,2024-01-24,168,25,70
P8926,2024-01-13,150,41,35
P8927,2024-01-05,53,55,17
P8928,2024-01-12,100,36,38
P8929,2024-01-31,138,26,61
P8930,2024-01-23,221,10,30
P8931,2024-01-25,115,46,24
P8932,2024-01-29,144,32,90
P8933,2024-01-08,33,26,58
P8934,2024-01-09,229,13,31
P8935,2024-01-06,114,33,30
P8936,2024-01-02,129,32,83
P8937,2024-01-03,110,53,44
P8938,2024-01-08,155,22,75
P8939,2024-01-27,46,24,21
P8940,2024-01-09,124,41,93
P8941,2024-01-20,200,19,95
P8942,2024-01-25,97,42,25
P8943,2024-01-19,175,56,81
P8944,2024-01-25,63,49,96
P8945,2024-01-17,48,32,14
P8946,2024-01-04,86,59,38
P8947,2024-01-20,169,41,51
P8948,2024-01-11,41,53,45
P8949,2024-01-24,201,21,99
P8950,2024-01-08,190,18,73
P8951,2024-01-21,118,21,70
P8952,2024-01-04,132,37,87
P8953,2024-01-09,126,38,90
P8954,2024-01-24,222,31,49
P8955,2024-01-13,91,41,77
P8956,2024-01-09,152,58,69
P8957,2024-01-24,131,22,91
P8958,2024-01-31,59,19,89
P8959,2024-01-13,138,49,15
P8960,2024-01-03,45,33,80
P8961,2024-01-22,92,27,42
P8962,2024-01-23,206,58,70
P8963,2024-01-14,135,29,90
P8964,2024-01-21,122,25,18
P8965,2024-01-25,71,21,95
P8966,2024-01-22,169,56,41
P8967,2024-01-21,101,46,39
P8968,2024-01-05,226,22,23
P8969,2024-01-06,213,43,63
P8970,2024-01-12,63,18,42
P8971,2024-01-19,213,44,33
P8972,2024-01-02,238,59,45
P8973,2024-01-22,149,37,16
P8974,2024-01-25,118,51,43
P8975,2024-01-12,78,22,31
P8976,2024-01-24,135,45,81
P8977,2024-01-13,209,11,21
P8978,2024-01-13,37,13,58
P8979,2024-01-13,71,41,17
P8980,2024-01-17,121,39,31
P8981,2024-01-01,57,23,43
P8982,2024-01-16,85,11,24
P8983,2024-01-12,168,57,24
P8984,2024-01-25,100,40,39
P8985,2024-01-12,134,17,54
P8986,2024-01-05,216,29,24
P8987,2024-01-14,36,31,95
P8988,2024-01-26,62,57,48
P8989,2024-01-15,72,59,61
P8990,2024-01-21,183,15,63
P8991,2024-01-15,155,50,10
P8992,2024-01-06,191,17,49
P8993,2024-01-08,195,41,88
P8994,2024-01-18,185,45,88
P8995,2024-01-22,89,31,67
P8996,2024-01-01,150,22,74
P8997,2024-01-04,217,16,20
P8998,2024-01-20,94,60,29
P8999,2024-01-15,224,26,51
P9000,2024-01-15,206,49,68
P9001,2024-01-29,215,41,18
P9002,2024-01-23,61,48,37
P9003,2024-01-14,117,17,33
P9004,2024-01-21,54,45,62
P9005,2024-01-17,226,15,53
P9006,2024-01-29,217,20,96
P9007,2024-01-05,69,28,100
P9008,2024-01-15,171,13,17
P9009,2024-01-27,117,52,20
P9010,2024-01-04,60,27,51
P9011,2024-01-16,119,22,66
P9012,2024-01-10,155,24,95
P9013,2024-01-18,206,47,20
P9014,2024-01-12,217,45,23
P9015,2024-01-03,106,36,84
P9016,2024-01-25,103,29,78
P9017,2024-01-13,159,40,34
P9018,2024-01-17,54,46,48
P9019,2024-01-02,79,52,53
P9020,2024-01-19,126,44,32
P9021,2024-01-19,188,10,50
P9022,2024-01-10,95,27,79
P9023,2024-01-14,142,38,25
P9024,2024-01-04,46,28,70
P9025,2024-01-05,118,22,38
P9026,2024-01-14,230,57,33
P9027,2024-01-16,133,22,51
P9028,2024-01-02,188,47,48
P9029,2024-01-24,229,50,40
P9030,2024-01-22,166,28,81
P9031,2024-01-09,206,27,100
P9032,2024-01-23,235,56,31
P9033,2024-01-16,69,37,61
P9034,2024-01-23,240,30,53
P9035,2024-01-12,119,41,96
P9036,2024-01-21,87,34,50
P9037,2024-01-21,34,28,49
P9038,2024-01-17,187,24,58
P9039,2024-01-17,194,27,27
P9040,2024-01-07,189,25,45
P9041,2024-01-16,133,23,19
P9042,2024-01-28,74,27,63
P9043,2024-01-26,31,42,63
P9044,2024-01-30,33,46,21
P9045,2024-01-15,173,14,79
P9046,2024-01-13,53,42,79
P9047,2024-01-17,56,47,72
P9048,2024-01-08,220,14,83
P9049,2024-01-30,115,44,72
P9050,2024-01-21,33,24,10
P9051,2024-01-01,155,44,51
P9052,2024-01-22,220,27,31
P9053,2024-01-29,240,17,54
P9054,2024-01-27,122,28,13
P9055,2024-01-21,203,15,15
P9056,2024-01-10,102,60,21
P9057,2024-01-07,96,49,97
P9058,2024-01-17,221,46,38
P9059,2024-01-15,190,59,89
P9060,2024-01-08,184,28,26
P9061,2024-01-28,199,29,24
P9062,2024-01-21,203,28,44
P9063,2024-01-12,62,16,60
P9064,2024-01-12,163,21,53
P9065,2024-01-24,105,32,90
P9066,2024-01-11,43,12,34
P9067,2024-01-17,120,36,100
P9068,2024-01-13,85,31,70
P9069,2024-01-09,52,14,33
P9070,2024-01-21,234,38,15
P9071,2024-01-14,40,53,35
P9072,2024-01-02,197,30,89
P9073,2024-01-17,185,27,24
P9074,2024-01-16,139,31,76
P9075,2024-01-12,32,29,89
P9076,2024-01-09,71,24,58
P9077,2024-01-15,155,56,84
P9078,2024-01-30,53,14,73
P9079,2024-01-18,125,12,54
P9080,2024-01-17,114,20,69
P9081,2024-01-03,141,27,24
P9082,2024-01-01,154,28,38
P9083,2024-01-01,109,47,47
P9084,2024-01-27,152,57,76
P9085,2024-01-04,53,58,85
P9086,2024-01-29,89,57,93
P9087,2024-01-15,206,19,88
P9088,2024-01-13,161,41,81
P9089,2024-01-15,115,25,57
P9090,2024-01-11,150,21,13
P9091,2024-01-13,201,12,35
P9092,2024-01-26,99,28,95
P9093,2024-01-20,177,41,36
P9094,2024-01-30,92,45,36
P9095,2024-01-02,39,49,88
P9096,2024-01-31,49,29,96
P9097,2024-01-12,81,12,89
P9098,2024-01-17,207,50,65
P9099,2024-01-22,201,59,66
P9100,2024-01-13,118,18,42
P9101,2024-01-29,34,32,62
P9102,2024-01-22,93,43,66
P9103,2024-01-12,170,26,87
P9104,2024-01-27,85,45,86
P9105,2024-01-02,141,40,100
P9106,2024-01-20,240,38,97
P9107,2024-01-15,137,26,48
P9108,2024-01-07,30,20,16
P9109,2024-01-02,183,44,60
P9110,2024-01-17,51,56,88
P9111,2024-01-06,201,25,69
P9112,2024-01-03,124,51,64
P9113,2024-01-31,223,41,82
P9114,2024-01-04,151,28,82
P9115,2024-01-08,177,44,44
P9116,2024-01-25,199,12,95
P9117,2024-01-30,97,60,75
P9118,2024-01-20,121,53,49
P9119,2024-01-27,49,36,28
P9120,2024-01-04,83,30,69
P9121,2024-01-23,58,13,76
P9122,2024-01-06,166,27,100
P9123,2024-01-14,118,13,82
P9124,2024-01-02,207,21,29
P9125,2024-01-21,225,12,97
P9126,2024-01-17,64,24,99
P9127,2024-01-21,195,57,21
P9128,2024-01-22,132,27,19
P9129,2024-01-01,83,51,59
P9130,2024-01-27,119,48,10
P9131,2024-01-03,226,22,40
P9132,2024-01-13,170,13,43
P9133,2024-01-12,137,25,100
P9134,2024-01-07,42,58,39
P9135,2024-01-17,31,33,80
P9136,2024-01-20,155,34,46
P9137,2024-01-26,228,19,68
P9138,2024-01-11,225,39,78
P9139,2024-01-23,233,56,83
P9140,2024-01-20,142,16,21
P9141,2024-01-16,128,55,21
P9142,2024-01-08,231,60,39
P9143,2024-01-22,30,38,59
P9144,2024-01-22,141,18,17
P9145,2024-01-03,40,59,99
P9146,2024-01-09,234,25,27
P9147,2024-01-20,48,43,65
P9148,2024-01-25,192,42,28
P9149,2024-01-30,122,43,65
P9150,2024-01-11,99,44,89
P9151,2024-01-26,152,42,68
P9152,2024-01-04,124,34,57
P9153,2024-01-17,182,22,80
P9154,2024-01-12,146,52,52
P9155,2024-01-08,73,17,36
P9156,2024-01-09,210,49,41
P9157,2024-01-22,34,15,35
P9158,2024-01-30,200,22,42
P9159,2024-01-19,123,54,38
P9160,2024-01-12,83,23,23
P9161,2024-01-08,154,41,22
P9162,2024-01-23,60,13,94
P9163,2024-01-21,222,18,53
P9164,2024-01-03,156,36,23
P9165,2024-01-15,209,24,58
P9166,2024-01-18,95,34,82
P9167,2024-01-15,165,59,21
P9168,2024-01-22,193,30,88
P9169,2024-01-28,131,43,69
P9170,2024-01-19,92,49,39
P9171,2024-01-31,112,48,42
P9172,2024-01-06,222,26,94
P9173,2024-01-25,223,32,61
P9174,2024-01-10,146,16,58
P9175,2024-01-06,156,54,37
P9176,2024-01-30,196,29,86
P9177,2024-01-27,95,35,31
P9178,2024-01-15,30,38,34
P9179,2024-01-16,65,50,41
P9180,2024-01-03,174,58,25
P9181,2024-01-13,112,22,47
P9182,2024-01-27,99,15,54
P9183,2024-01-20,117,40,81
P9184,2024-01-03,107,40,49
P9185,2024-01-21,137,39,92
P9186,2024-01-21,163,60,49
P9187,2024-01-20,166,30,88
P9188,2024-01-30,171,57,52
P9189,2024-01-27,184,36,10
P9190,2024-01-01,95,58,81
P9191,2024-01-15,47,31,22
P9192,2024-01-21,189,29,81
P9193,2024-01-06,238,26,21
P9194,2024-01-27,133,55,71
P9195,2024-01-02,125,55,20
P9196,2024-01-01,188,13,23
P9197,2024-01-03,74,14,71
P9198,2024-01-27,116,52,65
P9199,2024-01-10,164,47,26
P9200,2024-01-10,188,48,19
P9201,2024-01-03,83,52,85
P9202,2024-01-09,81,41,80
P9203,2024-01-03,69,13,58
P9204,2024-01-03,54,29,97
P9205,2024-01-27,165,60,82
P9206,2024-01-01,212,49,64
P9207,2024-01-05,100,54,61
P9208,2024-01-14,96,31,84
P9209,2024-01-28,92,32,87
P9210,2024-01-30,160,51,18
P9211,2024-01-02,128,42,21
P9212,2024-01-04,99,46,47
P9213,2024-01-21,136,51,76
P9214,2024-01-12,142,31,42
P9215,2024-01-18,151,32,79
P9216,2024-01-18,170,31,84
P9217,2024-01-09,111,24,81
P9218,2024-01-12,84,44,89
P9219,2024-01-17,235,49,76
P9220,2024-01-22,168,42,75
P9221,2024-01-16,40,38,83
P9222,2024-01-20,57,25,98
P9223,2024-01-05,103,10,27
P9224,2024-01-19,31,37,37
P9225,2024-01-09,209,41,91
P9226,2024-01-12,158,28,34
P9227,2024-01-05,163,20,84
P9228,2024-01-26,187,41,23
P9229,2024-01-25,100,21,12
P9230,2024-01-31,141,48,50
P9231,2024-01-31,127,32,27
P9232,2024-01-09,217,35,54
P9233,2024-01-10,79,54,30
